,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
9856,2009-03-12,MelbourneAirport,17.3,23.8,4.0,4.8,2.4,N,59.0,NNW,N,13.0,44.0,79.0,65.0,1019.1,1016.7,7.0,7.0,19.1,22.3,Yes,Yes,2.8
9857,2009-03-13,MelbourneAirport,16.2,29.6,2.8,3.8,9.8,N,37.0,NNW,ENE,15.0,9.0,76.0,39.0,1016.7,1013.8,2.0,4.0,19.8,27.9,Yes,No,0.8
9858,2009-03-14,MelbourneAirport,16.7,21.2,0.8,6.8,4.1,WSW,83.0,N,E,52.0,6.0,75.0,85.0,1007.7,1006.4,7.0,7.0,20.7,18.9,No,Yes,20.0
9859,2009-03-15,MelbourneAirport,10.5,19.0,20.0,3.6,2.9,W,50.0,NNW,NW,20.0,28.0,73.0,44.0,1011.6,1010.8,7.0,7.0,12.5,16.5,Yes,No,0.0
9860,2009-03-16,MelbourneAirport,11.4,20.7,0.0,5.6,5.0,WSW,48.0,NW,WSW,17.0,30.0,57.0,51.0,1012.1,1012.2,6.0,6.0,14.9,18.7,No,No,0.0
9861,2009-03-17,MelbourneAirport,12.3,18.8,0.0,5.0,4.9,SW,41.0,WSW,SSW,17.0,20.0,72.0,51.0,1017.7,1017.8,7.0,7.0,13.6,16.9,No,No,0.0
9862,2009-03-18,MelbourneAirport,12.3,28.5,0.0,4.0,8.8,N,41.0,NNE,N,13.0,26.0,68.0,14.0,1017.4,1012.6,3.0,2.0,13.9,26.8,No,No,0.0
9863,2009-03-19,MelbourneAirport,13.9,32.7,0.0,8.0,10.2,NW,50.0,N,NNW,28.0,26.0,31.0,12.0,1013.7,1011.2,3.0,1.0,19.5,31.8,No,No,0.0
9864,2009-03-20,MelbourneAirport,15.4,25.1,0.0,8.8,10.5,S,31.0,NNE,S,9.0,20.0,84.0,48.0,1015.8,1013.6,5.0,1.0,16.9,24.3,No,No,0.0
9865,2009-03-21,MelbourneAirport,12.4,34.7,0.0,6.2,10.6,N,59.0,N,N,37.0,37.0,34.0,12.0,1013.3,1010.1,1.0,1.0,24.4,33.3,No,No,0.0
9866,2009-03-22,MelbourneAirport,20.5,24.5,0.0,14.8,6.1,N,48.0,NW,S,11.0,28.0,33.0,65.0,1010.6,1012.6,2.0,6.0,24.3,20.8,No,No,0.0
9867,2009-03-23,MelbourneAirport,13.7,19.0,0.0,8.0,4.5,SSE,33.0,SSW,S,19.0,13.0,69.0,54.0,1016.8,1016.3,8.0,6.0,14.5,17.1,No,No,0.0
9868,2009-03-24,MelbourneAirport,10.3,21.6,0.0,1.0,3.4,SSE,26.0,WNW,SSE,6.0,20.0,75.0,53.0,1017.4,1015.5,7.0,7.0,14.5,20.2,No,No,1.0
9869,2009-03-25,MelbourneAirport,14.5,23.5,1.0,2.2,3.2,SSE,31.0,N,S,6.0,19.0,84.0,60.0,1016.4,1014.8,7.0,6.0,16.6,22.0,No,No,0.0
9870,2009-03-26,MelbourneAirport,13.4,24.6,0.0,2.6,8.4,S,52.0,WNW,SW,11.0,28.0,78.0,41.0,1019.4,1020.6,2.0,3.0,16.5,23.6,No,No,0.0
9871,2009-03-27,MelbourneAirport,9.3,20.0,0.0,5.4,9.4,SSW,33.0,SW,SE,13.0,13.0,62.0,43.0,1027.0,1025.4,7.0,4.0,13.1,18.9,No,No,0.0
9872,2009-03-28,MelbourneAirport,8.4,27.3,0.0,4.0,9.6,N,26.0,N,SSW,15.0,11.0,74.0,20.0,1023.8,1020.8,3.0,1.0,12.2,25.8,No,No,0.0
9873,2009-03-29,MelbourneAirport,10.4,26.8,0.0,6.2,11.1,S,37.0,N,S,19.0,24.0,35.0,28.0,1022.0,1021.7,1.0,1.0,15.7,24.0,No,No,0.0
9874,2009-03-30,MelbourneAirport,13.0,22.4,0.0,4.8,9.3,S,31.0,SSW,SSE,11.0,15.0,88.0,48.0,1026.2,1023.5,5.0,2.0,14.7,21.0,No,No,0.0
9875,2009-03-31,MelbourneAirport,12.1,30.2,0.0,4.2,10.5,N,39.0,NE,SE,17.0,7.0,65.0,22.0,1023.1,1020.3,0.0,1.0,17.8,29.6,No,No,0.0
9876,2009-04-01,MelbourneAirport,12.0,28.8,0.0,6.2,10.3,SSE,30.0,,SSE,0.0,19.0,64.0,31.0,1022.4,1020.2,1.0,3.0,17.0,27.8,No,No,0.0
9877,2009-04-02,MelbourneAirport,15.7,31.8,0.0,6.2,10.4,N,50.0,N,NNE,33.0,30.0,50.0,24.0,1021.1,1018.1,5.0,5.0,21.7,31.3,No,No,0.0
9878,2009-04-03,MelbourneAirport,21.7,24.2,0.0,10.6,2.1,,,N,SW,35.0,20.0,57.0,84.0,1015.0,1015.6,6.0,8.0,23.6,15.8,No,Yes,20.6
9879,2009-04-04,MelbourneAirport,9.6,17.3,20.6,6.2,4.8,SSW,37.0,WSW,SSW,20.0,19.0,76.0,48.0,1022.7,1022.3,1.0,7.0,11.2,16.3,Yes,No,0.0
9880,2009-04-05,MelbourneAirport,9.5,20.2,0.0,2.4,4.2,SW,54.0,NW,WSW,15.0,33.0,65.0,72.0,1020.3,1018.4,7.0,7.0,14.9,15.8,No,No,0.0
9881,2009-04-06,MelbourneAirport,7.1,16.1,0.0,3.4,3.9,SW,37.0,SW,SSW,22.0,19.0,65.0,50.0,1026.0,1025.2,7.0,7.0,10.7,14.7,No,No,0.0
9882,2009-04-07,MelbourneAirport,9.6,17.7,0.0,2.6,2.8,S,35.0,SW,S,19.0,28.0,95.0,63.0,1029.9,1028.1,7.0,7.0,11.0,15.8,No,No,0.0
9883,2009-04-08,MelbourneAirport,11.0,19.0,0.0,1.8,6.1,S,31.0,SW,SSE,7.0,13.0,84.0,56.0,1028.4,1025.9,7.0,4.0,13.5,18.1,No,No,0.0
9884,2009-04-09,MelbourneAirport,12.4,26.3,0.0,2.6,8.7,WNW,33.0,ENE,NW,7.0,17.0,76.0,30.0,1024.0,1018.5,7.0,1.0,13.7,24.9,No,No,0.0
9885,2009-04-10,MelbourneAirport,11.9,19.0,0.0,4.0,3.9,SSE,30.0,SW,S,7.0,24.0,89.0,66.0,1020.5,1019.2,8.0,7.0,13.8,18.1,No,No,0.0
9886,2009-04-11,MelbourneAirport,12.1,22.0,0.0,3.2,4.8,S,28.0,S,SSW,7.0,11.0,82.0,56.0,1024.2,1021.0,8.0,3.0,14.9,21.2,No,No,0.0
9887,2009-04-12,MelbourneAirport,10.5,21.9,0.0,1.4,10.7,SSE,35.0,N,SSE,9.0,20.0,62.0,48.0,1023.0,1021.2,0.0,1.0,17.2,20.2,No,No,0.0
9888,2009-04-13,MelbourneAirport,8.1,25.2,0.0,4.0,11.0,SSE,28.0,SE,SE,4.0,17.0,72.0,25.0,1022.8,1018.5,2.0,4.0,14.4,24.7,No,No,0.0
9889,2009-04-14,MelbourneAirport,11.3,28.3,0.0,6.0,10.5,WNW,50.0,N,WNW,31.0,26.0,45.0,13.0,1013.9,1009.3,2.0,1.0,20.0,27.4,No,Yes,2.4
9890,2009-04-15,MelbourneAirport,11.5,16.6,2.4,9.0,6.3,WSW,96.0,W,SW,46.0,28.0,61.0,48.0,1007.8,1011.5,3.0,6.0,13.2,15.2,Yes,No,0.0
9891,2009-04-16,MelbourneAirport,5.6,19.9,0.0,5.6,5.6,NNW,59.0,N,NW,31.0,31.0,52.0,35.0,1013.2,1010.4,7.0,3.0,12.3,18.7,No,No,0.0
9892,2009-04-17,MelbourneAirport,11.3,21.2,0.0,5.0,5.1,NNW,28.0,NW,SW,13.0,13.0,63.0,42.0,1017.9,1017.1,6.0,7.0,15.1,20.0,No,No,0.0
9893,2009-04-18,MelbourneAirport,10.2,18.0,0.0,1.8,4.1,SSW,30.0,SSW,SSE,13.0,19.0,70.0,59.0,1023.8,1023.3,2.0,7.0,15.6,17.6,No,Yes,1.4
9894,2009-04-19,MelbourneAirport,12.3,17.1,1.4,3.0,4.8,S,35.0,SSE,S,17.0,19.0,82.0,63.0,1026.3,1023.5,8.0,5.0,13.6,16.1,Yes,No,0.0
9895,2009-04-20,MelbourneAirport,8.7,20.9,0.0,2.8,9.5,S,19.0,WNW,SSE,2.0,11.0,95.0,44.0,1024.2,1020.8,5.0,2.0,11.5,20.0,No,No,0.0
9896,2009-04-21,MelbourneAirport,7.9,23.7,0.0,2.4,10.2,N,31.0,N,NE,24.0,11.0,54.0,27.0,1024.1,1021.3,0.0,0.0,15.8,23.4,No,No,0.0
9897,2009-04-22,MelbourneAirport,8.1,24.0,0.0,4.0,10.3,NNW,37.0,N,NNE,26.0,17.0,48.0,29.0,1024.8,1021.4,0.0,1.0,16.3,22.9,No,No,0.0
9898,2009-04-23,MelbourneAirport,9.3,22.8,0.0,5.6,7.6,N,72.0,N,N,31.0,35.0,51.0,35.0,1019.5,1013.9,3.0,7.0,16.6,21.8,No,No,0.0
9899,2009-04-24,MelbourneAirport,15.0,17.7,0.0,7.4,0.0,N,76.0,N,N,35.0,31.0,74.0,76.0,1003.0,998.4,8.0,7.0,15.5,16.7,No,No,0.2
9900,2009-04-25,MelbourneAirport,9.9,18.8,0.2,1.8,3.9,N,70.0,N,N,24.0,41.0,75.0,54.0,1000.9,993.9,7.0,7.0,13.5,17.6,No,Yes,1.8
9901,2009-04-26,MelbourneAirport,7.2,13.1,1.8,5.2,4.2,W,81.0,NNW,WNW,28.0,50.0,61.0,69.0,997.8,999.0,7.0,7.0,9.5,11.2,Yes,Yes,1.6
9902,2009-04-27,MelbourneAirport,5.9,14.0,1.6,3.0,2.7,WNW,50.0,NNW,NNW,13.0,7.0,65.0,68.0,1011.8,1010.8,5.0,7.0,10.2,11.9,Yes,Yes,4.0
9903,2009-04-28,MelbourneAirport,5.6,12.4,4.0,2.6,5.1,SW,41.0,SW,SSE,28.0,22.0,74.0,62.0,1020.4,1021.1,5.0,7.0,8.3,11.3,Yes,Yes,1.4
9904,2009-04-29,MelbourneAirport,5.0,11.9,1.4,0.4,2.6,S,24.0,N,S,11.0,15.0,86.0,57.0,1024.0,1022.5,7.0,7.0,6.9,11.6,Yes,No,0.0
9905,2009-04-30,MelbourneAirport,1.2,17.6,0.0,1.2,10.1,N,46.0,N,NNE,11.0,24.0,74.0,29.0,1023.7,1020.1,1.0,2.0,7.9,17.0,No,No,0.0
9906,2009-05-01,MelbourneAirport,7.7,15.3,0.0,3.8,0.3,N,50.0,N,SSE,31.0,4.0,49.0,71.0,1023.0,1022.6,7.0,7.0,10.9,13.0,No,No,0.0
9907,2009-05-02,MelbourneAirport,5.5,16.9,0.0,1.6,9.7,SSE,33.0,N,SSE,9.0,13.0,70.0,52.0,1028.1,1026.2,1.0,3.0,11.1,16.1,No,No,0.0
9908,2009-05-03,MelbourneAirport,4.7,17.5,0.0,2.4,7.8,SSE,26.0,WNW,WSW,6.0,7.0,82.0,53.0,1029.5,1027.2,7.0,3.0,10.0,16.9,No,No,0.0
9909,2009-05-04,MelbourneAirport,7.5,15.9,0.0,1.4,0.7,SSW,33.0,W,SSW,6.0,19.0,77.0,80.0,1030.9,1030.4,7.0,7.0,12.6,14.4,No,No,0.0
9910,2009-05-05,MelbourneAirport,6.2,16.3,0.0,1.2,8.6,SSE,20.0,NNE,S,9.0,13.0,70.0,53.0,1032.4,1029.2,5.0,4.0,11.2,15.5,No,No,0.0
9911,2009-05-06,MelbourneAirport,8.1,16.1,0.0,2.8,5.4,SW,24.0,SW,S,6.0,13.0,71.0,55.0,1029.6,1026.7,8.0,6.0,11.5,14.8,No,No,0.0
9912,2009-05-07,MelbourneAirport,10.6,16.8,0.0,1.6,5.2,SSW,39.0,WSW,SSE,15.0,30.0,79.0,65.0,1028.0,1027.5,5.0,5.0,12.8,14.9,No,No,0.8
9913,2009-05-08,MelbourneAirport,10.1,14.9,0.8,1.8,0.1,SSW,30.0,SW,S,13.0,17.0,97.0,77.0,1031.3,1029.3,7.0,7.0,11.1,14.0,No,Yes,1.8
9914,2009-05-09,MelbourneAirport,11.1,15.9,1.8,0.2,1.9,SSW,30.0,SW,SSE,15.0,19.0,99.0,70.0,1028.4,1026.2,8.0,7.0,12.2,14.2,Yes,No,0.4
9915,2009-05-10,MelbourneAirport,9.3,16.5,0.4,1.6,5.7,SSE,26.0,WSW,S,6.0,15.0,89.0,60.0,1026.8,1024.1,6.0,4.0,11.5,15.0,No,No,0.0
9916,2009-05-11,MelbourneAirport,6.5,16.8,0.0,1.0,5.9,S,26.0,N,S,7.0,17.0,93.0,60.0,1025.6,1022.8,7.0,1.0,9.1,15.8,No,No,0.0
9917,2009-05-12,MelbourneAirport,7.0,15.1,0.0,1.6,1.4,SSE,20.0,WNW,SSE,7.0,9.0,85.0,64.0,1023.3,1020.1,6.0,7.0,11.1,14.8,No,No,0.0
9918,2009-05-13,MelbourneAirport,7.3,16.8,0.0,1.4,1.6,W,41.0,NW,W,13.0,20.0,60.0,47.0,1017.2,1014.2,7.0,7.0,13.2,15.5,No,No,0.0
9919,2009-05-14,MelbourneAirport,8.2,16.5,0.0,2.0,1.6,WNW,57.0,W,WNW,30.0,35.0,66.0,53.0,1012.5,1010.8,6.0,7.0,13.3,15.4,No,No,0.0
9920,2009-05-15,MelbourneAirport,12.1,19.1,0.0,4.0,0.0,WNW,70.0,NNW,NW,31.0,26.0,72.0,55.0,1009.3,1006.3,7.0,7.0,14.3,18.2,No,No,0.6
9921,2009-05-16,MelbourneAirport,10.6,15.2,0.6,4.0,2.2,W,54.0,WSW,WSW,35.0,33.0,85.0,45.0,1012.6,1014.5,7.0,6.0,10.8,13.7,No,No,0.4
9922,2009-05-17,MelbourneAirport,9.0,16.0,0.4,2.8,0.9,SW,35.0,W,SSW,13.0,15.0,80.0,58.0,1021.8,1020.6,7.0,7.0,12.6,15.8,No,No,0.0
9923,2009-05-18,MelbourneAirport,6.2,16.9,0.0,0.6,9.2,ESE,26.0,N,SE,7.0,11.0,89.0,51.0,1025.4,1021.9,2.0,1.0,10.9,16.6,No,No,0.2
9924,2009-05-19,MelbourneAirport,3.2,21.3,0.2,1.0,6.3,NNE,30.0,NNE,N,6.0,20.0,88.0,39.0,1022.8,1019.5,7.0,7.0,7.8,20.1,No,No,0.0
9925,2009-05-20,MelbourneAirport,6.6,20.8,0.0,2.2,7.3,SSE,28.0,W,SE,6.0,15.0,79.0,39.0,1022.8,1021.4,7.0,7.0,11.2,20.4,No,No,0.0
9926,2009-05-21,MelbourneAirport,6.3,16.5,0.0,1.6,5.6,S,22.0,WSW,SSE,7.0,13.0,100.0,72.0,1026.0,1024.2,8.0,1.0,9.4,14.3,No,No,0.2
9927,2009-05-22,MelbourneAirport,4.2,19.0,0.2,1.6,9.3,N,26.0,,SE,0.0,15.0,90.0,49.0,1025.4,1021.4,1.0,0.0,8.1,18.7,No,No,0.0
9928,2009-05-23,MelbourneAirport,6.3,23.0,0.0,2.0,5.0,N,54.0,,NNE,,24.0,69.0,33.0,1021.2,1018.2,7.0,7.0,12.7,21.8,No,No,0.0
9929,2009-05-24,MelbourneAirport,12.3,19.8,0.0,5.8,0.0,N,52.0,N,N,31.0,30.0,45.0,43.0,1022.5,1020.3,8.0,7.0,17.2,19.6,No,No,0.0
9930,2009-05-25,MelbourneAirport,14.2,21.5,0.0,5.4,1.9,NNE,76.0,N,N,52.0,37.0,49.0,71.0,1018.9,1015.9,7.0,7.0,17.3,16.7,No,Yes,5.8
9931,2009-05-26,MelbourneAirport,9.9,16.7,5.8,3.0,7.4,SW,31.0,NNW,SSW,11.0,17.0,81.0,49.0,1021.9,1020.2,4.0,4.0,11.7,16.4,Yes,No,0.0
9932,2009-05-27,MelbourneAirport,5.5,15.0,0.0,2.0,4.6,SSW,33.0,WNW,SSW,9.0,20.0,80.0,67.0,1023.0,1021.6,2.0,7.0,10.0,13.6,No,No,0.0
9933,2009-05-28,MelbourneAirport,8.4,14.7,0.0,0.8,1.9,S,41.0,WSW,S,6.0,26.0,88.0,83.0,1025.3,1025.2,7.0,7.0,9.4,10.2,No,No,0.8
9934,2009-05-29,MelbourneAirport,3.7,15.3,0.8,1.4,8.4,SSE,37.0,WSW,SE,9.0,24.0,97.0,47.0,1028.8,1027.1,1.0,3.0,7.3,14.3,No,No,0.0
9935,2009-05-30,MelbourneAirport,4.4,14.9,0.0,1.8,3.8,SE,39.0,SE,SE,13.0,24.0,95.0,69.0,1032.6,1030.9,7.0,6.0,9.6,13.8,No,No,0.2
9936,2009-05-31,MelbourneAirport,3.9,15.2,0.2,1.4,7.7,NW,19.0,N,SE,9.0,13.0,91.0,50.0,1034.7,1031.4,7.0,7.0,7.4,15.2,No,No,0.0
9937,2009-06-01,MelbourneAirport,6.2,14.7,0.0,2.2,0.0,N,30.0,NNW,NE,2.0,11.0,83.0,75.0,1031.3,1029.6,7.0,7.0,10.2,13.7,No,Yes,1.2
9938,2009-06-02,MelbourneAirport,8.5,13.4,1.2,0.2,0.0,NNW,15.0,SW,SW,2.0,7.0,92.0,81.0,1029.6,1027.0,8.0,8.0,10.3,13.2,Yes,Yes,1.4
9939,2009-06-03,MelbourneAirport,10.3,15.5,1.4,0.6,0.0,N,31.0,,NNE,0.0,15.0,97.0,74.0,1023.1,1019.2,7.0,7.0,11.2,15.2,Yes,No,0.0
9940,2009-06-04,MelbourneAirport,10.8,15.7,0.0,0.4,0.7,N,41.0,N,NNW,28.0,15.0,79.0,60.0,1019.0,1016.7,7.0,7.0,13.0,15.5,No,No,0.0
9941,2009-06-05,MelbourneAirport,5.4,16.4,0.0,1.6,7.5,N,26.0,N,ESE,17.0,6.0,82.0,46.0,1018.1,1015.4,7.0,6.0,8.1,15.7,No,No,0.0
9942,2009-06-06,MelbourneAirport,4.7,12.4,0.0,1.0,1.6,N,39.0,N,N,28.0,17.0,93.0,78.0,1013.5,1009.4,7.0,7.0,7.2,11.1,No,No,0.0
9943,2009-06-07,MelbourneAirport,7.0,13.7,0.0,0.4,1.1,W,41.0,N,SW,15.0,2.0,87.0,66.0,1005.9,1004.2,7.0,7.0,9.6,12.2,No,No,0.8
9944,2009-06-08,MelbourneAirport,7.1,15.0,0.8,2.0,2.7,W,57.0,NNW,NW,26.0,22.0,73.0,53.0,1006.7,1005.3,7.0,7.0,10.8,13.4,No,Yes,1.2
9945,2009-06-09,MelbourneAirport,5.1,12.2,1.2,2.4,2.7,W,70.0,N,WSW,22.0,37.0,80.0,59.0,1007.0,1007.0,7.0,7.0,7.6,10.5,Yes,Yes,3.4
9946,2009-06-10,MelbourneAirport,4.4,10.4,3.4,2.8,3.2,SW,56.0,WSW,SSE,26.0,28.0,86.0,88.0,1019.5,1021.4,7.0,7.0,5.9,7.7,Yes,Yes,2.8
9947,2009-06-11,MelbourneAirport,3.5,11.4,2.8,2.0,0.1,W,31.0,W,WSW,20.0,13.0,74.0,60.0,1025.6,1023.3,7.0,7.0,7.2,11.1,Yes,No,0.0
9948,2009-06-12,MelbourneAirport,1.4,10.3,0.0,0.4,4.7,N,61.0,N,NNE,31.0,30.0,75.0,68.0,1022.3,1019.1,6.0,7.0,5.9,9.0,No,No,0.0
9949,2009-06-13,MelbourneAirport,5.8,12.2,0.0,2.8,1.8,N,80.0,N,N,30.0,43.0,76.0,57.0,1013.7,1009.2,7.0,7.0,7.0,11.7,No,No,0.0
9950,2009-06-14,MelbourneAirport,7.0,15.6,0.0,2.0,1.4,N,52.0,N,NNE,28.0,13.0,67.0,53.0,1009.7,1008.6,7.0,7.0,9.8,14.9,No,No,0.0
9951,2009-06-15,MelbourneAirport,2.7,14.1,0.0,1.8,8.5,S,26.0,ESE,S,6.0,17.0,93.0,66.0,1014.5,1014.9,4.0,1.0,4.7,13.6,No,No,0.0
9952,2009-06-16,MelbourneAirport,4.7,13.4,0.0,0.8,4.7,S,19.0,SW,SSW,7.0,7.0,100.0,65.0,1024.0,1023.8,8.0,3.0,7.3,12.6,No,No,0.0
9953,2009-06-17,MelbourneAirport,5.1,11.3,0.0,0.6,4.6,SW,20.0,WSW,SSW,4.0,11.0,100.0,78.0,1029.6,1028.3,8.0,2.0,7.1,10.3,No,No,0.0
9954,2009-06-18,MelbourneAirport,1.6,16.3,0.0,0.8,8.6,N,31.0,WNW,N,2.0,20.0,86.0,42.0,1030.8,1028.4,6.0,1.0,5.1,16.1,No,No,0.0
9955,2009-06-19,MelbourneAirport,4.3,16.3,0.0,2.0,7.7,NNE,44.0,N,N,17.0,24.0,77.0,49.0,1029.6,1026.1,7.0,5.0,7.8,15.8,No,No,0.0
9956,2009-06-20,MelbourneAirport,6.2,12.8,0.0,3.2,0.3,NNE,59.0,N,N,17.0,43.0,58.0,76.0,1022.3,1017.2,7.0,7.0,10.8,12.1,No,No,0.0
9957,2009-06-21,MelbourneAirport,10.7,14.8,0.0,1.2,0.0,N,41.0,N,NNE,19.0,15.0,79.0,85.0,1019.8,1018.4,7.0,7.0,12.5,13.1,No,Yes,1.2
9958,2009-06-22,MelbourneAirport,6.7,16.8,1.2,1.4,8.9,N,48.0,N,NNE,28.0,26.0,81.0,56.0,1019.3,1017.2,3.0,1.0,11.1,16.5,Yes,No,0.0
9959,2009-06-23,MelbourneAirport,8.3,16.7,0.0,1.8,1.5,N,56.0,NE,NNE,26.0,22.0,81.0,60.0,1017.4,1013.4,7.0,7.0,11.9,15.6,No,Yes,2.6
9960,2009-06-24,MelbourneAirport,7.5,16.1,2.6,0.6,7.8,N,37.0,N,N,20.0,11.0,77.0,50.0,1014.0,1012.5,6.0,2.0,10.3,15.5,Yes,No,0.0
9961,2009-06-25,MelbourneAirport,4.2,14.3,0.0,2.6,3.8,W,39.0,N,NNW,15.0,6.0,86.0,79.0,1013.9,1010.5,7.0,7.0,7.7,10.8,No,Yes,3.4
9962,2009-06-26,MelbourneAirport,7.3,14.3,3.4,1.4,7.8,N,48.0,N,N,31.0,26.0,87.0,63.0,1009.4,1007.3,3.0,3.0,9.3,13.7,Yes,No,0.0
9963,2009-06-27,MelbourneAirport,4.4,13.3,0.0,1.6,1.1,N,20.0,,WSW,0.0,2.0,90.0,64.0,1008.6,1006.4,7.0,7.0,7.6,13.2,No,No,0.0
9964,2009-06-28,MelbourneAirport,3.1,15.7,0.0,1.8,6.5,N,61.0,N,N,15.0,22.0,78.0,64.0,1006.7,1004.2,7.0,7.0,7.2,13.8,No,No,0.2
9965,2009-06-29,MelbourneAirport,7.1,17.1,0.2,1.6,7.0,N,59.0,N,N,31.0,33.0,83.0,71.0,1006.7,1005.4,7.0,1.0,11.8,15.1,No,Yes,1.2
9966,2009-06-30,MelbourneAirport,11.8,18.1,1.2,4.0,4.8,N,91.0,NNE,N,50.0,52.0,78.0,63.0,999.1,990.2,6.0,7.0,13.2,16.4,Yes,Yes,3.2
9967,2009-07-01,MelbourneAirport,10.1,14.6,3.2,4.2,6.9,WNW,65.0,NNW,NW,35.0,39.0,69.0,56.0,999.0,998.5,6.0,3.0,11.2,13.8,Yes,No,0.6
9968,2009-07-02,MelbourneAirport,7.4,11.9,0.6,2.6,0.2,W,52.0,NNW,NW,20.0,19.0,71.0,61.0,1005.6,1002.9,7.0,7.0,9.7,11.8,No,Yes,1.4
9969,2009-07-03,MelbourneAirport,7.1,11.8,1.4,1.0,3.2,WSW,56.0,WSW,SSW,30.0,24.0,81.0,80.0,1009.9,1012.3,7.0,7.0,8.1,10.0,Yes,No,1.0
9970,2009-07-04,MelbourneAirport,7.3,14.6,1.0,0.8,2.4,SW,57.0,WSW,WSW,20.0,35.0,88.0,71.0,1016.7,1015.8,7.0,7.0,9.9,12.9,No,No,0.4
9971,2009-07-05,MelbourneAirport,7.1,11.3,0.4,1.8,3.2,SW,41.0,SW,SSW,17.0,19.0,80.0,83.0,1022.1,1021.4,7.0,7.0,7.9,9.4,No,No,0.2
9972,2009-07-06,MelbourneAirport,4.5,12.4,0.2,2.0,4.9,WSW,46.0,W,SSW,24.0,20.0,76.0,73.0,1022.4,1021.8,2.0,7.0,8.3,11.7,No,No,0.2
9973,2009-07-07,MelbourneAirport,1.8,12.6,0.2,0.4,9.1,N,33.0,NNW,WSW,6.0,9.0,82.0,53.0,1026.9,1024.7,1.0,1.0,6.2,11.6,No,No,0.0
9974,2009-07-08,MelbourneAirport,0.9,14.1,0.0,1.6,8.8,NNE,43.0,N,N,11.0,22.0,68.0,45.0,1028.9,1027.4,6.0,4.0,6.7,13.8,No,No,0.0
9975,2009-07-09,MelbourneAirport,1.7,14.9,0.0,2.2,8.3,N,50.0,NNE,N,13.0,19.0,69.0,50.0,1030.0,1027.4,6.0,4.0,8.5,14.3,No,No,0.0
9976,2009-07-10,MelbourneAirport,3.7,12.8,0.0,2.4,0.7,NNE,63.0,N,NNE,20.0,31.0,71.0,63.0,1025.8,1020.5,7.0,8.0,9.7,12.1,No,No,0.4
9977,2009-07-11,MelbourneAirport,9.6,13.0,0.4,3.8,1.1,,,N,N,50.0,57.0,72.0,66.0,1012.6,1008.3,7.0,7.0,10.8,12.3,No,Yes,2.0
9978,2009-07-12,MelbourneAirport,9.0,15.0,2.0,0.8,2.6,NW,59.0,NNW,NW,28.0,30.0,69.0,56.0,1005.1,1003.0,6.0,6.0,11.9,14.1,Yes,No,0.4
9979,2009-07-13,MelbourneAirport,5.5,13.7,0.4,3.6,3.8,W,50.0,N,NNW,22.0,24.0,80.0,60.0,1003.9,1002.1,6.0,7.0,9.8,13.5,No,Yes,1.4
9980,2009-07-14,MelbourneAirport,5.6,12.5,1.4,1.2,2.0,N,37.0,N,N,24.0,15.0,83.0,59.0,1004.3,1003.9,7.0,7.0,7.5,11.7,Yes,No,0.0
9981,2009-07-15,MelbourneAirport,6.4,12.6,0.0,2.4,2.6,N,30.0,N,S,15.0,7.0,76.0,51.0,1010.3,1010.6,7.0,7.0,9.7,12.1,No,No,0.0
9982,2009-07-16,MelbourneAirport,2.7,13.2,0.0,0.6,6.6,S,28.0,WSW,S,9.0,19.0,84.0,57.0,1017.3,1017.3,7.0,5.0,7.1,12.1,No,No,0.0
9983,2009-07-17,MelbourneAirport,1.7,13.7,0.0,1.0,7.2,N,30.0,N,NE,9.0,2.0,86.0,55.0,1022.8,1020.6,6.0,7.0,6.0,12.9,No,No,0.0
9984,2009-07-18,MelbourneAirport,3.6,12.3,0.0,1.4,5.4,N,63.0,N,N,28.0,41.0,85.0,58.0,1019.2,1014.6,2.0,7.0,6.1,11.2,No,No,0.0
9985,2009-07-19,MelbourneAirport,6.0,14.7,0.0,3.0,9.1,N,63.0,N,N,31.0,39.0,77.0,63.0,1016.8,1015.2,4.0,7.0,9.7,13.2,No,No,0.0
9986,2009-07-20,MelbourneAirport,9.4,18.0,0.0,5.8,8.6,N,74.0,N,N,48.0,46.0,58.0,33.0,1016.2,1012.0,2.0,4.0,10.8,17.8,No,No,0.0
9987,2009-07-21,MelbourneAirport,9.6,17.3,0.0,8.0,6.1,N,78.0,N,N,50.0,54.0,50.0,35.0,1012.5,1006.7,2.0,2.0,11.1,17.2,No,No,0.0
9988,2009-07-22,MelbourneAirport,8.2,15.9,0.0,4.0,2.8,NNW,57.0,NW,WNW,33.0,35.0,61.0,42.0,1004.0,1002.3,2.0,7.0,12.3,14.6,No,Yes,6.8
9989,2009-07-23,MelbourneAirport,5.3,12.4,6.8,3.4,6.0,S,41.0,WSW,SW,20.0,13.0,86.0,69.0,1018.3,1021.2,7.0,6.0,6.4,10.8,Yes,No,0.6
9990,2009-07-24,MelbourneAirport,2.7,12.4,0.6,1.8,6.1,N,59.0,NNW,NNW,22.0,22.0,73.0,49.0,1025.3,1022.7,1.0,7.0,6.2,11.8,No,No,0.0
